"","URLs","year","IslamWords","totals","anxioutyWords","chappwords","DHSWords","ReligLWICwords","optwords","frequency_anxiouty","frequency_chapp","frequency_religLWIC","frequency_reli_Lwicnoislam","frequency_dhs","frequency_islam","frequency_opt","state","globalterrorism","abbr","femadec","terroristattack","bioguide","end_last_term","first","last","religion","unafilated","other","jew","mormon","othodoxchristain","protestantdemonation","catholic","aa","hisp","id","icpsr","thomas","govtrack","cong","gender","type","start","end","district","class","party","dw1","comc","comr","leadcham","simpleparty","dwisest","manualcorrection","scomc","scomr","percentwhite","pres2","veryconservative","don'tattendchurch","don'tpray","unemploy","nonwhite","abrvState","catholic_state","jewish_state","evang_state","orthodox_state","bkprot_state","mainline_state","conservative.non.traditional_state","liberal.protestant_state","secular_state","veryReligous","upforElection","Female","Republican","frequency_chapp_lag1","frequency_religLWIC_lag1","frequency_anxiouty_lag1","frequency_opt_lag1","terroristattack_lag1","frequency_dhs_lag1","femadec_lag1","upforElection_lag1"
"lautenberg-2012","lautenberg","2012",30,2851684,2804,914,20348,1600,6230,0.00098327965219288,0.00032051337093591,0.000561072984132884,-1.05189029513845e-05,0.00713543395820996,1.05210997024916e-05,0.00218467503821742,"New Jersey",8481,"NJ",45,0,"L000123","6/3/13","Frank","Lautenberg","Jew",0,0,1,0,0,0,0,0,0,10944,"14914",1381,300064,112,"M","sen","1/6/09","6/3/13",0,2,"Democrat",-0.5,0,0,0,"D","NULL","NULL","0","0",0.7106667,2.602007,3.205333,4.023349,3.606404,9.5,0,"nj",41.25792313,5.561119556,3.212703228,0,3.445155621,7.320766449,0.152725905,0.063310236,38.74893951,0.55,0,0,0,0.000348570423009428,0.000502421754544624,0.00119154751037936,0.001956263416951,0,0.00717118250877941,30,0
"leahy-2008","leahy","2008",106,8558897,6091,3273,28098,3949,18251,0.00071165812123887,0.000382410088460815,0.000461392228332342,-1.23837195040169e-05,0.00328290065400916,1.23857734118076e-05,0.00213240193904623,"Vermont",4785,"VT",12,0,"L000174","1/3/23","Patrick","Leahy","Catholic",0,0,0,0,0,0,1,0,0,1487,"14307",1383,300065,110,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.441,1,0,0,"D","NULL","NULL","1","0",0.9736842,3.486726,3.052632,4.473684,3.9375,4.9,0,"vt",25.57724571,1.075806499,3.847835064,0,0.034828469,10.95639706,0.507322848,0.365343541,57.92916489,0.34,0,0,0,0.000373476194341761,0.000431807760922139,0.000718742906814237,0.00199425132002587,0,0.00305609005609186,0,0
"leahy-2010","leahy","2010",158,9609032,6586,3915,30451,4255,17773,0.000685397822489508,0.000407430177049259,0.000442813553855581,-1.64418172564569e-05,0.00316899866802733,1.64438633394082e-05,0.00184961498817279,"Vermont",4805,"VT",3,0,"L000174","1/3/23","Patrick","Leahy","Catholic",0,0,0,0,0,0,1,0,0,1488,"14307",1383,300065,111,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.446,1,0,0,"D","NULL","NULL","1","0",0.8969072,2.28866,2.835052,4.309278,3.659794,6.2,0,"vt",25.57724571,1.075806499,3.847835064,0,0.034828469,10.95639706,0.507322848,0.365343541,57.92916489,0.34,1,0,0,0.000382410088460815,0.000461392228332342,0.00071165812123887,0.00213240193904623,0,0.00328290065400916,12,0
"leahy-2012","leahy","2012",45,3411365,1907,997,11293,1232,5569,0.000559014767216349,0.000292259377511641,0.00036114675836945,-1.31900947243234e-05,0.00331040607245633,1.31922005897932e-05,0.00163248535743463,"Vermont",8481,"VT",3,0,"L000174","1/3/23","Patrick","Leahy","Catholic",0,0,0,0,0,0,1,0,0,1489,"14307",1383,300065,112,"M","sen","1/5/11","1/3/17",0,3,"Democrat",-0.452,1,0,0,"D","NULL","NULL","1","0",0.9496855,2.45283,3.119497,4.584906,4.132075,5.1,0,"vt",25.57724571,1.075806499,3.847835064,0,0.034828469,10.95639706,0.507322848,0.365343541,57.92916489,0.34,0,0,0,0.000407430177049259,0.000442813553855581,0.000685397822489508,0.00184961498817279,0,0.00316899866802733,3,1
"levin-2008","levin","2008",465,11523802,7979,4708,43650,5988,23822,0.00069239401404172,0.000408546721281917,0.00051962117396689,-4.03502209234267e-05,0.00378781339038991,4.03522660144629e-05,0.00206720069676674,"Michigan",4785,"MI",12,0,"L000261","1/3/15","Carl","Levin","Jew",0,0,1,0,0,0,0,0,0,315,"14709",1384,300066,110,"M","sen","1/7/03","1/3/09",0,2,"Democrat",-0.453,1,0,0,"D","NULL","NULL","1","0",0.8723404,3.259188,3.411992,3.776596,3.387475,8.3,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,1,0,0,0.000545773263833955,0.000605151718391114,0.000691181888525084,0.00207628722453169,0,0.00348922008709643,0,0
"levin-2010","levin","2010",992,20127097,15932,8512,76835,11097,41493,0.000791570693334314,0.000422913454786699,0.000551347277110902,-4.92857624503287e-05,0.00381749142099812,4.92877898435626e-05,0.00206155016429329,"Michigan",4805,"MI",0,0,"L000261","1/3/15","Carl","Levin","Jew",0,0,1,0,0,0,0,0,0,317,"14709",1384,300066,111,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.456,1,0,0,"D","NULL","NULL","1","0",0.7938644,2.800864,3.431109,3.796556,3.182992,12.2,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,0,0,0.000408546721281917,0.00051962117396689,0.00069239401404172,0.00206720069676674,0,0.00378781339038991,12,1
"levin-2012","levin","2012",126,7281683,4621,2145,21103,2984,14666,0.000634607038191995,0.000294575756962092,0.000409796372855424,-1.73026357397908e-05,0.00289809475112869,1.73046920173537e-05,0.00201409581846436,"Michigan",8481,"MI",0,0,"L000261","1/3/15","Carl","Levin","Jew",0,0,1,0,0,0,0,0,0,316,"14709",1384,300066,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.458,1,0,0,"D","NULL","NULL","1","0",0.7811257,2.606716,3.335418,3.931054,3.336758,9.1,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,0,0,0.000422913454786699,0.000551347277110902,0.000791570693334314,0.00206155016429329,0,0.00381749142099812,0,0
"lieberman-2008","lieberman","2008",1746,9120444,9691,6970,68738,9436,23226,0.00106255891932937,0.000764218180654801,0.00103459975418346,-0.000191436934973478,0.00753669548548777,0.000191439048410801,0.00254658754776017,"Connecticut",4785,"CT",0,0,"L000304","1/3/13","Joseph","Lieberman","Jew",0,0,1,0,0,0,0,0,0,10352,"15704",1385,300067,110,"M","sen","1/4/07","1/3/13",0,1,"Independent",-0.278,1,0,0,"I","NULL","NULL","1","0",0.8813187,3.306167,3.27033,3.923077,3.473094,5.7,0,"ct",41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,0,0,0,0.000562629275620676,0.000755006922101558,0.0012834728974047,0.0024423191964443,0,0.00788729365487641,5,1
"lieberman-2010","lieberman","2010",1872,32419166,30223,11681,177104,14837,98708,0.000932258171575604,0.000360312551506291,0.000457662372288232,-5.77426058144934e-05,0.00546294227368977,5.77446199314936e-05,0.00304474311335356,"Connecticut",4805,"CT",5,0,"L000304","1/3/13","Joseph","Lieberman","Jew",0,0,1,0,0,0,0,0,0,10353,"15704",1385,300067,111,"M","sen","1/4/07","1/3/13",0,1,"Independent",-0.282,1,0,0,"I","NULL","NULL","1","0",0.8152031,2.740157,3.290957,3.916121,3.44357,9.2,0,"ct",41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,0,0,0,0.000764218180654801,0.00103459975418346,0.00106255891932937,0.00254658754776017,0,0.00753669548548777,0,0
"lieberman-2012","lieberman","2012",4795,98133420,98782,173149,858619,235822,376499,0.00100661016535875,0.00176442539283172,0.00240307632337098,-4.8861024750841e-05,0.00874950753915863,4.88630492386793e-05,0.00383660426930418,"Connecticut",8481,"CT",16,0,"L000304","1/3/13","Joseph","Lieberman","Jew",0,0,1,0,0,0,0,0,0,10351,"15704",1385,300067,112,"M","sen","1/4/07","1/3/13",0,1,"Independent",-0.285,1,0,0,"I","NULL","NULL","1","0",0.8022329,2.5664,3.274322,4.248804,3.995215,8.4,0,"ct",41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,1,0,0,0.000360312551506291,0.000457662372288232,0.000932258171575604,0.00304474311335356,0,0.00546294227368977,5,0
"lincoln-2008","lincoln","2008",20,1827017,1326,897,6264,1376,3692,0.000725774213932875,0.000490965232954592,0.000753141228032908,-1.09453934160284e-05,0.00342854052645213,1.09478056400132e-05,0.00202078132114644,"Arkansas",4785,"AR",121,0,"L000035","1/3/11","Blanche","Lincoln","Episcopalian",0,0,0,0,0,1,0,0,0,8940,"29305",1570,300068,110,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.183,0,0,0,"D","NULL","NULL","0","0",0.8521304,3.027569,3.621554,3.389447,2.56962,5.2,0,"ar",3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,0,1,0,0.000423330419741041,0.000458607871386128,0.000928238946411346,0.00180245829499115,0,0.00377358590566038,7,0
"lincoln-2010","lincoln","2010",0,3582959,2047,1771,12106,2368,7073,0.000571316496493262,0.000494285193595294,0.000660907250950681,1.18445822320341e-09,0.00337877256841594,1e-09,0.0019740676862222,"Arkansas",4805,"AR",25,0,"L000035","1/3/11","Blanche","Lincoln","Episcopalian",0,0,0,0,0,1,0,0,0,8941,"29305",1570,300068,111,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.163,1,0,0,"D","NULL","NULL","1","0",0.8020202,3.147475,3.779798,3.280808,2.490909,8.6,0,"ar",3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,1,1,0,0.000490965232954592,0.000753141228032908,0.000725774213932875,0.00202078132114644,0,0.00342854052645213,121,0
"lugar-2008","lugar","2008",139,2854355,2152,1356,12714,1421,6012,0.000753936652713135,0.000475064543252328,0.000497836763245987,-4.86963421891239e-05,0.00445424723075966,4.86985166018242e-05,0.00210625617849041,"Indiana",4785,"IN",109,0,"L000504","1/3/13","Richard","Lugar","Methodist",0,0,0,0,0,1,0,0,0,10370,"14506",1387,300070,110,"M","sen","1/4/07","1/3/13",0,1,"Republican",0.249,0,1,0,"R","NULL","NULL","NULL","NULL",0.905303,3.112658,3.544192,3.498104,2.911765,6,0,"in",12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,0,0,1,0.000584775425762656,0.000654702459592356,0.00113343369119569,0.00177545607322551,0,0.00533289786569361,3,1
"lugar-2010","lugar","2010",258,6311598,4575,2067,25499,2627,13614,0.000724857050718059,0.000327493340291635,0.000416218889669146,-4.08760621611374e-05,0.00404002382781635,4.08781281060676e-05,0.00215698248075971,"Indiana",4805,"IN",0,0,"L000504","1/3/13","Richard","Lugar","Methodist",0,0,0,0,0,1,0,0,0,10371,"14506",1387,300070,111,"M","sen","1/4/07","1/3/13",0,1,"Republican",0.243,0,1,0,"R","NULL","NULL","0","1",0.8265139,2.957377,3.661211,3.60802,2.967267,10.6,0,"in",12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,0,0,1,0.000475064543252328,0.000497836763245987,0.000753936652713135,0.00210625617849041,0,0.00445424723075966,109,0
"lugar-2012","lugar","2012",216,2570549,2683,899,11984,1690,5458,0.0010437469079753,0.000349731738453148,0.000657448105657196,-8.40274867368388e-05,0.00466204012082594,8.40297424981979e-05,0.00212328283590354,"Indiana",8481,"IN",6,0,"L000504","1/3/13","Richard","Lugar","Methodist",0,0,0,0,0,1,0,0,0,10369,"14506",1387,300070,112,"M","sen","1/4/07","1/3/13",0,1,"Republican",0.237,0,1,0,"R","NULL","NULL","NULL","NULL",0.8117647,2.697149,3.445535,3.765456,3.090196,8.3,0,"in",12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,1,0,1,0.000327493340291635,0.000416218889669146,0.000724857050718059,0.00215698248075971,0,0.00404002382781635,0,0
"manchin-2012","manchin","2012",11,5720249,3965,5627,14259,6739,14510,0.000693152644272828,0.000983699436903708,0.00117809656891667,-1.92178726056e-06,0.00249272465591078,1.92399321235841e-06,0.00253660386466551,"West Virginia",8481,"WV",189,0,"M001183","1/3/19","Joe","Manchin","Catholic",0,0,0,0,0,0,1,0,0,416,"40915",1983,412391,112,"M","sen","11/15/10","1/3/13",0,1,"Democrat",-0.128,0,0,0,"D","NULL","NULL","NULL","NULL",0.8952096,2.922156,3.613772,3.730539,3.02994,7.4,0,"wv",6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,1,0,0,0.00141309567734338,0.00131888936552049,1e-09,0.00310880929015544,0,1e-09,49,0
"martinez-2008","martinez","2008",0,492392,279,225,1071,216,848,0.00056662271603113,0.000456953996799298,0.000438675876927326,1.89090577614447e-09,0.00217509726476466,1e-09,0.00172220607238135,"Florida",4785,"FL",119,1,"M001162","9/9/09","Mel","Martinez","Catholic",0,0,0,0,0,0,1,0,1,8943,"40501",1769,400621,110,"M","sen","1/4/05","9/9/09",0,3,"Republican",0.327,0,0,0,"R","NULL","NULL","0","0",0.7653248,3.153776,3.440531,3.804856,3.598891,6.1,1,"fl",12.35481644,4.38203907,14.93924904,0,4.271109581,7.380765438,0.462554812,0.042557053,56.15405273,0.54,0,0,1,0.000755879929527042,0.000904273339004744,0.000595893284933895,0.00239748202187412,0,0.00375389053038123,1,0
"mccain-2008","mccain","2008",33,476640,642,673,1846,874,1223,0.00134692949949648,0.00141196810305472,0.00183367001644847,-6.9229795424185e-05,0.00387294494091977,6.92356424974824e-05,0.00256587881134609,"Arizona",4785,"AZ",1,0,"M000303","1/3/23","John","McCain","Episcopalian",0,0,0,0,0,1,0,0,0,1643,"15039",754,300071,110,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.402,0,1,0,"R","NULL","NULL","NULL","NULL",0.8390533,3.136095,3.44142,3.978673,3.643457,5.9,0,"az",17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,0,0,1,0.000901613776950695,0.00107958673856193,0.00102531813598195,0.00224658087255558,0,0.00398089669846366,15,0
"mccain-2010","mccain","2010",91,3064710,4106,3335,10917,4167,7997,0.00133976887363242,0.00108819531528595,0.00135967287760016,-2.96914147237822e-05,0.00356216511993304,2.96938583781173e-05,0.00260938329065719,"Arizona",4805,"AZ",24,0,"M000303","1/3/23","John","McCain","Episcopalian",0,0,0,0,0,1,0,0,0,1644,"15039",754,300071,111,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.409,0,1,0,"R","NULL","NULL","0","1",0.7575163,3.039241,3.544801,3.942484,3.25098,10.4,0,"az",17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,1,0,1,0.00141196810305472,0.00183367001644847,0.00134692949949648,0.00256587881134609,0,0.00387294494091977,1,0
"mccain-2012","mccain","2012",73,1111398,1516,931,4686,1247,2900,0.0013640488028573,0.000837684710066061,0.00112201129694133,-6.56810310903052e-05,0.00421631234840984,6.5684040638907e-05,0.00260932727195658,"Arizona",8481,"AZ",0,1,"M000303","1/3/23","John","McCain","Episcopalian",0,0,0,0,0,1,0,0,0,1645,"15039",754,300071,112,"M","sen","1/5/11","1/3/17",0,3,"Republican",0.416,0,1,0,"R","NULL","NULL","NULL","NULL",0.7807933,2.895616,3.437631,4.123431,3.488128,8.2,0,"az",17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,0,0,1,0.00108819531528595,0.00135967287760016,0.00133976887363242,0.00260938329065719,0,0.00356216511993304,24,1
"mccaskill-2010","mccaskill","2010",4,1114253,1043,352,4393,390,1731,0.000936054122585266,0.000315907710594452,0.000350011275942717,-3.58853486301949e-06,0.0039425526467086,3.59084898402786e-06,0.00155350814783806,"Missouri",4805,"MO",37,0,"M001170","1/3/19","Claire","McCaskill","Catholic",0,0,0,0,0,0,1,0,0,82,"40701",1820,412243,111,"F","sen","1/4/07","1/3/13",0,1,"Democrat",-0.214,0,0,0,"D","NULL","NULL","0","0",0.8347965,2.91207,3.548722,3.581804,2.780527,9.5,0,"mo",15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,0,1,0,6.3555104403505e-05,6.3555104403505e-05,0.000818260094195127,0.00182718150160077,2,0.0048539457238177,218,0
"mccaskill-2012","mccaskill","2012",1,869164,514,322,3357,320,1759,0.000591373859437344,0.000370471935289543,0.00036817087357967,-1.14910726413706e-06,0.00386233308002172,1.15153085493647e-06,0.00202378477383325,"Missouri",8481,"MO",0,2,"M001170","1/3/19","Claire","McCaskill","Catholic",0,0,0,0,0,0,1,0,0,80,"40701",1820,412243,112,"F","sen","1/4/07","1/3/13",0,1,"Democrat",-0.214,0,0,0,"D","NULL","NULL","0","0",0.8181049,2.801184,3.429661,3.671186,3.123729,6.9,0,"mo",15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,1,1,0,0.000315907710594452,0.000350011275942717,0.000936054122585266,0.00155350814783806,0,0.0039425526467086,37,0
"mcconnell-2008","mcconnell","2008",0,168928,144,106,602,108,419,0.000852435173138852,0.000627487266338322,0.000639326629854139,4.78460426841103e-09,0.00356364941826103,1e-09,0.00248034765656374,"Kentucky",4785,"KY",73,0,"M000355","1/3/21","Mitch","McConnell","Baptist",0,0,0,0,0,1,0,0,0,329,"14921",1395,300072,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.492,0,0,0,"R","NULL","NULL","NULL","NULL",0.9334764,3.141631,3.603004,3.563441,3.568627,6.3,0,"ky",9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,1,0,1,0.00066260461809184,0.00060738764991752,0.00133901247822726,0.00205683306449342,0,0.00813069956366862,0,0
"mcconnell-2010","mcconnell","2010",7,3150430,2471,692,4351,1352,6574,0.000784338376167698,0.000219653555365458,0.000429148767130201,-2.22078269386492e-06,0.00138108231270969,2.22291891265637e-06,0.00208670027597185,"Kentucky",4805,"KY",91,0,"M000355","1/3/21","Mitch","McConnell","Baptist",0,0,0,0,0,1,0,0,0,331,"14921",1395,300072,111,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.509,0,0,0,"R","NULL","NULL","NULL","NULL",0.8575198,2.981506,3.534301,3.477572,2.824306,10.3,0,"ky",9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,0,0,1,0.000627487266338322,0.000639326629854139,0.000852435173138852,0.00248034765656374,0,0.00356364941826103,73,1
"mcconnell-2012","mcconnell","2012",12,6688628,3951,1854,10701,2381,8675,0.000590705102545395,0.000277187890943853,0.000355978339448389,-1.79303668774232e-06,0.0015998806763701,1.7950899090217e-06,0.00129697849673027,"Kentucky",8481,"KY",23,0,"M000355","1/3/21","Mitch","McConnell","Baptist",0,0,0,0,0,1,0,0,0,330,"14921",1395,300072,112,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.526,0,0,0,"R","NULL","NULL","NULL","NULL",0.8769793,2.879268,3.481707,3.632029,2.94132,8,0,"ky",9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,0,0,1,0.000219653555365458,0.000429148767130201,0.000784338376167698,0.00208670027597185,0,0.00138108231270969,91,0
"merkley-2012","merkley","2012",16,1058822,611,306,2309,394,1435,0.000577057389081451,0.000289001417445047,0.000372112648605715,-1.51097814990163e-05,0.00218072637215887,1.51121329383031e-05,0.00135528073540406,"Oregon",8481,"OR",12,0,"M001176","1/3/21","Jeff","Merkley","Lutheran",0,0,0,0,0,1,0,0,0,332,"40908",1900,412325,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.441,0,0,0,"D","NULL","NULL","NULL","NULL",0.8692927,2.663384,3.206989,4.288789,3.785842,8.9,0,"or",9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,0,0,0,0.000191768948082955,0.000292097874563442,0.000583771420323169,0.00122215125632559,1,0.00215051132287288,0,0
"mikulski-2008","mikulski","2008",36,4256337,3252,1994,19024,2424,8510,0.000764038246110917,0.000468478942418563,0.00056950477754393,-8.45684309283369e-06,0.00446957190098834,8.45897689421679e-06,0.0019993727602718,"Maryland",4785,"MD",0,0,"M000702","1/3/17","Barbara","Mikulski","Catholic",0,0,0,0,0,0,1,0,0,1758,"14440",802,300073,110,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.406,0,0,0,"D","NULL","NULL","0","0",0.7324478,3.315589,3.263757,3.864762,3.889535,4.2,0,"md",17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,0,1,0,0.000571524340902267,0.000795941273036491,0.000808271873703206,0.00223923808107555,0,0.0049488875775863,3,0
"mikulski-2010","mikulski","2010",13,1651811,895,565,6952,656,3046,0.00054183054345261,0.000342049817933771,0.000397140866485936,-7.86890936622502e-06,0.00420871495093022,7.87114979316641e-06,0.00184403763615268,"Maryland",4805,"MD",34,1,"M000702","1/3/17","Barbara","Mikulski","Catholic",0,0,0,0,0,0,1,0,0,1759,"14440",802,300073,111,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.406,0,0,0,"D","NULL","NULL","0","0",0.6312195,2.529814,3.26784,3.688477,3.186888,7.7,0,"md",17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,1,1,0,0.000468478942418563,0.00056950477754393,0.000764038246110917,0.0019993727602718,0,0.00446957190098834,0,0
"mikulski-2012","mikulski","2012",6,811073,473,367,3269,430,1613,0.000583179086312823,0.000452488014115869,0.000530162896648021,-7.39595420523597e-06,0.00403046434916832,7.39860786020494e-06,0.00198872457975176,"Maryland",8481,"MD",54,0,"M000702","1/3/17","Barbara","Mikulski","Catholic",0,0,0,0,0,0,1,0,0,1760,"14440",802,300073,112,"F","sen","1/5/11","1/3/17",0,3,"Democrat",-0.406,0,0,0,"D","NULL","NULL","0","0",0.6290019,2.399623,3.161017,3.907634,3.318567,7,0,"md",17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,0,1,0,0.000342049817933771,0.000397140866485936,0.00054183054345261,0.00184403763615268,1,0.00420871495093022,34,1
"murkowski-2008","murkowski","2008",0,1091674,600,58,1969,195,2073,0.000549615628542953,5.31304140924855e-05,0.00017862575427646,1.16362462995039e-09,0.00180365300600179,1e-09,0.0018989195416159,"Alaska",4785,"AK",4,0,"M001153","1/3/23","Lisa","Murkowski","Catholic",0,0,0,0,0,0,1,0,0,1824,"40300",1694,300075,110,"F","sen","1/4/05","12/22/10",0,3,"Republican",0.22,0,1,0,"R","NULL","NULL","0","1",0.84,2.88,3.44,4.106667,3.5,6.8,0,"ak",8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,1,1,0.000710667172290199,1e-09,0.000512033770097286,0.00393735643902396,0,0.00113883250590603,11,0
"murkowski-2010","murkowski","2010",0,3889889,2701,1746,6088,1926,7521,0.000694365286487352,0.000448856995633809,0.000495130809616675,1.12728635948652e-09,0.0015650842195983,1e-09,0.00193347519425079,"Alaska",4805,"AK",0,0,"M001153","1/3/23","Lisa","Murkowski","Catholic",0,0,0,0,0,0,1,0,0,1825,"40300",1694,300075,111,"F","sen","1/4/05","12/22/10",0,3,"Republican",0.203,0,1,0,"R","NULL","NULL","0","1",0.8014706,3.118519,3.602941,4.058824,3.367647,8,0,"ak",8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,1,1,1,5.31304140924855e-05,0.00017862575427646,0.000549615628542953,0.0018989195416159,0,0.00180365300600179,4,0
"murkowski-2012","murkowski","2012",2,3079185,2161,1631,5025,1933,6284,0.000701810082598155,0.000529686614862374,0.000627764515345781,-6.48318646487514e-07,0.00163192633089113,6.50522519757663e-07,0.00204080075707858,"Alaska",8481,"AK",6,0,"M001153","1/3/23","Lisa","Murkowski","Catholic",0,0,0,0,0,0,1,0,0,1826,"40300",1694,300075,112,"F","sen","1/5/11","1/3/17",0,3,"Republican",0.187,0,1,0,"R","NULL","NULL","0","1",0.7421875,2.929688,3.4375,4.102362,3.708661,7.4,0,"ak",8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,1,1,0.000448856995633809,0.000495130809616675,0.000694365286487352,0.00193347519425079,0,0.0015650842195983,0,1
"murray-2008","murray","2008",63,13796107,14593,3665,57993,4691,31230,0.0010577631643555,0.000265655651707181,0.000340024457341988,-4.56548096282108e-06,0.00420357813955103,4.56750560915481e-06,0.00226368306625246,"Washington",4785,"WA",2,1,"M001111","1/3/23","Patty","Murray","Catholic",0,0,0,0,0,0,1,0,0,1842,"49308",1409,300076,110,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.398,0,0,0,"D","NULL","NULL","0","0",0.8524027,3.229977,3.169336,4.147936,4.073256,5.3,0,"wa",10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,0,1,0,0.00039860867386254,0.000465656238593144,0.00111434849988967,0.0021896556456324,2,0.00449473394700357,29,0
"murray-2010","murray","2010",48,32834600,19654,3554,98665,6772,54801,0.000598576892503639,0.000108240479086086,0.000206246850413893,-1.46086625553988e-06,0.00300491045526975,1.46287253689705e-06,0.00166900260196865,"Washington",4805,"WA",2,0,"M001111","1/3/23","Patty","Murray","Catholic",0,0,0,0,0,0,1,0,0,1843,"49308",1409,300076,111,"F","sen","1/4/05","12/22/10",0,3,"Democrat",-0.394,0,0,0,"D","NULL","NULL","0","0",0.8253146,2.762398,3.200592,4.113249,3.564767,10.2,0,"wa",10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,1,1,0,0.000265655651707181,0.000340024457341988,0.0010577631643555,0.00226368306625246,1,0.00420357813955103,2,0
"murray-2012","murray","2012",50,7250355,4875,1426,21371,2284,13976,0.000672381869626384,0.000196681024633277,0.00031502005768752,-6.89517059867307e-06,0.00294758080816112,6.89721404745009e-06,0.00192763075054325,"Washington",8481,"WA",14,0,"M001111","1/3/23","Patty","Murray","Catholic",0,0,0,0,0,0,1,0,0,1844,"49308",1409,300076,112,"F","sen","1/5/11","1/3/17",0,3,"Democrat",-0.391,1,0,0,"D","NULL","NULL","1","0",0.8114127,2.651568,3.206825,4.281141,3.788301,8.3,0,"wa",10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,0,1,0,0.000108240479086086,0.000206246850413893,0.000598576892503639,0.00166900260196865,0,0.00300491045526975,2,1
